"Q:0","Q:1","Q:2","Q:3","Q:4","Q:5","Q:6","Q:7","coordinates:0","coordinates:1","coordinates:2"
0,0,-2.1684e-19,0.002992,-0.09216,-0.03071,6.8329e-06,1e+05,20,39.2,15.476
-1.7347e-18,0,2.1684e-19,0.0035694,-0.083516,-0.033122,4.6306e-06,1e+05,20,39.724,15.476
1.7347e-18,-1.4908e-18,0,0.0070247,-0.073539,-0.033137,3.5626e-06,1e+05,20,40,15.476
-8.6736e-19,0,0,0.0066465,-0.052557,-0.025876,8.1187e-06,1e+05,20,38.4,16
-1.7347e-18,0,-1.0842e-18,0.0043948,-0.07948,-0.037287,8.1579e-06,1e+05,20,38.676,16
-1.7347e-18,2.9816e-18,8.6736e-19,0.00073243,-0.092764,-0.04525,6.5385e-06,1e+05,20,39.2,16
1.7347e-18,-2.9951e-18,8.6736e-19,0.0031317,-0.077077,-0.038696,4.5446e-06,1e+05,20,39.724,16
-8.6736e-19,-1.5005e-18,0,0.0073902,-0.064955,-0.032659,3.4186e-06,1e+05,20,40,16
1.7347e-18,0,6.5052e-19,0.0028303,-0.066059,-0.042548,6.7922e-06,1e+05,20,38.4,16.524
0,-3.0358e-18,6.5052e-19,4.4194e-05,-0.088493,-0.050926,6.8632e-06,1e+05,20,38.676,16.524
1.7347e-18,0,8.6736e-19,-0.002034,-0.086797,-0.049909,5.3863e-06,1e+05,20,39.2,16.524
8.6736e-19,-7.5894e-19,-6.5052e-19,0.0025136,-0.061463,-0.036198,4.3344e-06,1e+05,20,39.724,16.524
0,-7.5894e-19,0,0.0076045,-0.049447,-0.028605,3.2897e-06,1e+05,20,40,16.524
-1.7347e-18,-8.6736e-19,-6.5052e-19,0.00037902,-0.070936,-0.051652,5.6194e-06,1e+05,20,38.4,16.8
0,1.5179e-18,8.6736e-19,-0.0024618,-0.089497,-0.056451,5.6991e-06,1e+05,20,38.676,16.8
0,-1.5043e-18,8.6736e-19,-0.0034552,-0.080009,-0.048955,4.4596e-06,1e+05,20,39.2,16.8
-8.6736e-19,-7.5894e-19,0,0.0022004,-0.052238,-0.033489,4.1066e-06,1e+05,20,39.724,16.8
8.6736e-19,0,0,0.007647,-0.041727,-0.026762,3.2086e-06,1e+05,20,40,16.8
1.0842e-19,-3.5237e-19,0,0.0085306,-0.0099427,0.028316,9.1317e-06,1e+05,20.001,38.4,12
0,1.5179e-18,8.6736e-19,0.012939,-0.050847,0.019847,8.7183e-06,1e+05,20,38.676,12
0,-1.5179e-18,0,0.015021,-0.11026,-0.0037253,7.533e-06,1e+05,20,39.2,12
0,3.0358e-18,0,0.0107,-0.1103,-0.024135,6.5613e-06,1e+05,20,39.724,12
1.7347e-18,-3.0087e-18,8.6736e-19,0.0071624,-0.089074,-0.032056,6.1299e-06,1e+05,20,40,12
2.1684e-19,-1.8974e-19,-8.6736e-19,0.0074619,-0.015069,0.022459,8.6563e-06,1e+05,20.001,38.4,12.276
0,-7.5894e-19,-4.3368e-19,0.010751,-0.05832,0.013745,8.0729e-06,1e+05,20,38.676,12.276
0,1.5179e-18,4.3368e-19,0.011581,-0.11531,-0.0069121,6.785e-06,1e+05,20,39.2,12.276
0,0,0,0.0091476,-0.11032,-0.023576,6.146e-06,1e+05,20,39.724,12.276
0,3.0087e-18,0,0.0081884,-0.087889,-0.030379,6.1565e-06,1e+05,20,40,12.276
0,0,0,0.0045824,-0.025496,0.011873,8.0537e-06,1e+05,20.001,38.4,12.8
-1.7347e-18,-1.5179e-18,-4.3368e-19,0.0059456,-0.069717,0.0027841,7.3484e-06,1e+05,20,38.676,12.8
1.7347e-18,1.5043e-18,1.0842e-19,0.0051688,-0.11863,-0.012906,5.8724e-06,1e+05,20,39.2,12.8
1.7347e-18,-1.4637e-18,-4.3368e-19,0.0065857,-0.10618,-0.022663,5.329e-06,1e+05,20,39.724,12.8
1.7347e-18,1.5179e-18,0,0.010031,-0.08357,-0.026564,5.7938e-06,1e+05,20,40,12.8
0,1.0842e-18,0,0.0026983,-0.035305,0.0028406,7.2458e-06,1e+05,20,38.4,13.324
-1.7347e-18,0,0,0.0029881,-0.077186,-0.0068921,6.6463e-06,1e+05,20,38.676,13.324
0,-2.9951e-18,-3.7524e-19,0.0014074,-0.11494,-0.018554,5.247e-06,1e+05,20,39.2,13.324
-1.7347e-18,1.4637e-18,4.3368e-19,0.0048691,-0.096915,-0.021156,4.6062e-06,1e+05,20,39.724,13.324
0,1.5179e-18,-6.5052e-19,0.0105,-0.075877,-0.021222,5.157e-06,1e+05,20,40,13.324
4.3368e-19,-2.1684e-19,4.3368e-19,0.0026581,-0.03957,-0.00096488,7.0181e-06,1e+05,20,38.4,13.6
0,0,2.1684e-19,0.0028421,-0.079535,-0.010727,6.4698e-06,1e+05,20,38.676,13.6
-1.7347e-18,1.5043e-18,-3.7947e-19,0.0010712,-0.11109,-0.020353,5.1703e-06,1e+05,20,39.2,13.6
0,0,4.3368e-19,0.0044546,-0.09081,-0.019904,4.4355e-06,1e+05,20,39.724,13.6
-8.6736e-19,1.5179e-18,4.3368e-19,0.010102,-0.071046,-0.018415,4.7972e-06,1e+05,20,40,13.6
0,4.3368e-19,0,-0.012959,0.025006,-0.00088175,1.279e-05,1e+05,20.001,36.8,12
-4.3368e-19,0,0,-0.012069,0.023853,0.0092634,1.1505e-05,1e+05,20.001,37.076,12
0,7.5894e-19,1.7347e-18,-0.0063645,0.039453,0.026772,1.0138e-05,1e+05,20.001,37.6,12
4.3368e-19,0,8.6736e-19,0.0034688,0.020126,0.032515,9.5015e-06,1e+05,20.001,38.124,12
0,1.8974e-19,0,0.008715,-0.010883,0.028493,9.1641e-06,1e+05,20.001,38.4,12
0,4.3368e-19,8.6736e-19,-0.011718,0.035372,-0.0030521,1.2392e-05,1e+05,20.001,36.8,12.276
0,1.0842e-18,8.6736e-19,-0.010828,0.034731,0.00695,1.1247e-05,1e+05,20.001,37.076,12.276
0,-7.5894e-19,-8.6736e-19,-0.0053081,0.045636,0.023302,9.9995e-06,1e+05,20.001,37.6,12.276
0,-2.1684e-19,1.7347e-18,0.0034158,0.018205,0.027095,9.1899e-06,1e+05,20.001,38.124,12.276
0,0,0,0.0076485,-0.016446,0.022421,8.6788e-06,1e+05,20.001,38.4,12.276
0,0,8.6736e-19,-0.0092958,0.053535,-0.0079459,1.2433e-05,1e+05,20.001,36.8,12.8
8.6736e-19,0,0,-0.0086736,0.052647,0.0029083,1.1318e-05,1e+05,20.001,37.076,12.8
0,0,-8.6736e-19,-0.0039276,0.052387,0.017698,9.8733e-06,1e+05,20.001,37.6,12.8
0,2.1684e-19,0,0.0024091,0.011386,0.017549,8.7424e-06,1e+05,20.001,38.124,12.8
4.3368e-19,-3.2526e-19,0,0.0047747,-0.027473,0.011551,8.072e-06,1e+05,20.001,38.4,12.8
8.6736e-19,0,0,-0.0083295,0.072191,-0.01122,1.1808e-05,1e+05,20.001,36.8,13.324
8.6736e-19,-1.301e-18,1.7347e-18,-0.0079735,0.069361,0.0012736,1.0824e-05,1e+05,20.001,37.076,13.324
8.6736e-19,0,0,-0.00356,0.055491,0.014704,9.257e-06,1e+05,20.001,37.6,13.324
0,0,0,0.0015492,0.0027257,0.01009,7.9306e-06,1e+05,20.001,38.124,13.324
0,2.1684e-19,0,0.0028848,-0.037578,0.0023178,7.2815e-06,1e+05,20,38.4,13.324
0,0,0,-0.0085178,0.082764,-0.011725,1.186e-05,1e+05,20.001,36.8,13.6
0,0,0,-0.0081734,0.078333,0.0013223,1.0929e-05,1e+05,20.001,37.076,13.6
0,4.3368e-19,0,-0.0036173,0.056841,0.013589,9.2391e-06,1e+05,20.001,37.6,13.6
0,2.1684e-19,0,0.0015623,-0.0015169,0.0068774,7.7271e-06,1e+05,20.001,38.124,13.6
0,0,4.3368e-19,0.0028343,-0.0419,-0.0015684,7.0663e-06,1e+05,20,38.4,13.6
0,-5.9631e-18,-1.5179e-18,-0.0054483,0.15468,-0.041339,2.5192e-05,1e+05,20.002,35.2,12
1.7347e-18,2.9274e-18,0,-0.0072276,0.14256,-0.038273,2.2618e-05,1e+05,20.002,35.476,12
-1.7347e-18,0,4.3368e-19,-0.010835,0.084898,-0.027923,1.811e-05,1e+05,20.002,36,12
0,-3.2526e-19,0,-0.013035,0.034304,-0.01159,1.4338e-05,1e+05,20.001,36.524,12
0,-1.1384e-18,8.6736e-19,-0.01307,0.023156,-0.0012474,1.2747e-05,1e+05,20.001,36.8,12
-1.7347e-18,0,-1.0842e-18,-0.0071636,0.15855,-0.043301,2.265e-05,1e+05,20.002,35.2,12.276
0,3.0358e-18,-7.5216e-19,-0.0084152,0.14599,-0.040072,2.0589e-05,1e+05,20.002,35.476,12.276
0,-3.0358e-18,4.3368e-19,-0.010673,0.090103,-0.029543,1.6956e-05,1e+05,20.001,36,12.276
0,0,0,-0.01202,0.043349,-0.013431,1.376e-05,1e+05,20.001,36.524,12.276
0,-3.7947e-19,8.6736e-19,-0.011852,0.03384,-0.0033312,1.2352e-05,1e+05,20.001,36.8,12.276
-1.7347e-18,8.8905e-18,4.3368e-19,-0.011467,0.16531,-0.046621,2.078e-05,1e+05,20.002,35.2,12.8
1.7347e-18,5.9631e-18,0,-0.01108,0.15367,-0.046,1.9279e-05,1e+05,20.002,35.476,12.8
1.7347e-18,-1.5179e-18,0,-0.010064,0.1019,-0.036991,1.6506e-05,1e+05,20.001,36,12.8
0,-7.5894e-19,0,-0.0098258,0.060648,-0.019212,1.3737e-05,1e+05,20.001,36.524,12.8
8.6736e-19,1.5179e-18,0,-0.0094816,0.052845,-0.0080799,1.2418e-05,1e+05,20.001,36.8,12.8
1.7347e-18,2.8189e-18,1.7347e-18,-0.015085,0.16503,-0.050395,1.8705e-05,1e+05,20.002,35.2,13.324
1.7347e-18,3.0358e-18,0,-0.01328,0.15778,-0.054157,1.752e-05,1e+05,20.001,35.476,13.324
1.7347e-18,3.0087e-18,8.6736e-19,-0.0099183,0.11503,-0.046657,1.5285e-05,1e+05,20.001,36,13.324
-8.6736e-19,4.4994e-18,0,-0.0088827,0.079922,-0.024733,1.2943e-05,1e+05,20.001,36.524,13.324
0,-1.5179e-18,0,-0.0085568,0.072297,-0.011177,1.1811e-05,1e+05,20.001,36.8,13.324
-1.7347e-18,0,0,-0.016119,0.16118,-0.052208,1.8837e-05,1e+05,20.001,35.2,13.6
-1.7347e-18,3.0358e-18,-2.6021e-18,-0.014047,0.15773,-0.057934,1.7517e-05,1e+05,20.001,35.476,13.6
1.7347e-18,1.4637e-18,0,-0.010255,0.12229,-0.050482,1.515e-05,1e+05,20.001,36,13.6
0,0,8.6736e-19,-0.0090911,0.091181,-0.026241,1.2907e-05,1e+05,20.001,36.524,13.6
-8.6736e-19,1.5179e-18,0,-0.0087485,0.083182,-0.01156,1.1862e-05,1e+05,20.001,36.8,13.6
8.6736e-19,0,0,-0.018597,-0.00028961,0.023518,0.0001535,1e+05,20.004,30.4,12
0,0,0,-0.021374,6.5781e-05,0.017172,0.00013098,1e+05,20.004,30.676,12
0,-1.0842e-19,1.0842e-19,-0.020643,-0.0097636,0.0096703,0.00010181,1e+05,20.003,31.2,12
-1.7347e-18,0,4.3368e-19,-0.014841,-0.04153,0.011488,8.5369e-05,1e+05,20.003,31.724,12
0,-1.301e-18,4.3368e-19,-0.011515,-0.064036,0.015914,7.7757e-05,1e+05,20.003,32,12
0,1.0842e-19,0,-0.017109,-0.0062846,0.01913,0.00016719,1e+05,20.004,30.4,12.276
-8.6736e-19,2.1684e-19,-2.1684e-19,-0.020088,-0.0042366,0.014421,0.0001418,1e+05,20.003,30.676,12.276
0,-2.7105e-19,-2.1684e-19,-0.020398,-0.0094411,0.0052751,0.00010957,1e+05,20.003,31.2,12.276
1.7347e-18,7.5894e-19,0,-0.015873,-0.03489,0.0059992,8.8489e-05,1e+05,20.003,31.724,12.276
-1.7347e-18,7.5894e-19,0,-0.01288,-0.055348,0.011712,7.9364e-05,1e+05,20.003,32,12.276
0,0,0,-0.014521,-0.0092853,0.016299,0.00011648,1e+05,20.003,30.4,12.8
1.7347e-18,2.7105e-19,0,-0.017416,-0.0096594,0.011168,0.00010176,1e+05,20.003,30.676,12.8
0,-3.7947e-19,0,-0.01921,-0.010082,0.0012101,8.7445e-05,1e+05,20.003,31.2,12.8
-1.7347e-18,3.7947e-19,2.1684e-19,-0.016562,-0.021344,0.00092146,7.5183e-05,1e+05,20.003,31.724,12.8
-1.7347e-18,0,0,-0.013799,-0.034967,0.0060854,7.1282e-05,1e+05,20.003,32,12.8
-1.7347e-18,0,0,-0.011299,-0.015629,0.0095844,0.00015066,1e+05,20.003,30.4,13.324
0,3.5237e-19,0,-0.013606,-0.016171,0.0052007,0.00012537,1e+05,20.003,30.676,13.324
0,-3.2526e-19,-1.3552e-20,-0.016216,-0.010673,0.00052469,9.8035e-05,1e+05,20.003,31.2,13.324
1.7347e-18,-2.1684e-19,-2.1684e-19,-0.015258,-0.010675,0.0012613,7.6667e-05,1e+05,20.003,31.724,13.324
1.7347e-18,4.3368e-19,-1.0842e-19,-0.013029,-0.018452,0.0037319,7.2599e-05,1e+05,20.003,32,13.324
1.7347e-18,-3.6592e-19,8.6736e-19,-0.0092146,-0.02285,0.0077923,0.0001694,1e+05,20.003,30.4,13.6
-1.7347e-18,0,0,-0.011338,-0.020521,0.0030638,0.00011462,1e+05,20.003,30.676,13.6
0,-1.0842e-19,-2.7105e-20,-0.014387,-0.010086,0.0011431,7.7973e-05,1e+05,20.003,31.2,13.6
1.7347e-18,0,0,-0.014465,-0.0063966,0.0026247,6.3563e-05,1e+05,20.003,31.724,13.6
-1.7347e-18,0,0,-0.012824,-0.012646,0.0038052,6.201e-05,1e+05,20.003,32,13.6
1.7347e-18,0,-8.6736e-19,-0.0054312,-0.021705,-0.0071657,4.4521e-05,1e+05,20.003,33.6,12
0,7.3184e-19,-8.6736e-19,-0.0055334,0.023743,-0.021174,4.0512e-05,1e+05,20.002,33.876,12
1.7347e-18,0,0,-0.0045142,0.10906,-0.038262,3.3764e-05,1e+05,20.002,34.4,12
-1.7347e-18,2.9274e-18,4.3368e-19,-0.0044862,0.15555,-0.042811,2.7989e-05,1e+05,20.002,34.924,12
1.7347e-18,0,4.3368e-19,-0.0055005,0.15681,-0.041352,2.5184e-05,1e+05,20.002,35.2,12
0,7.3184e-19,4.3368e-19,-0.0042638,-0.032377,0.00054628,4.1957e-05,1e+05,20.002,33.6,12.276
0,1.6263e-19,0,-0.0046559,0.014679,-0.015245,3.7594e-05,1e+05,20.002,33.876,12.276
-8.6736e-19,1.5179e-18,8.6736e-19,-0.0052095,0.10745,-0.036925,3.0544e-05,1e+05,20.002,34.4,12.276
0,3.0358e-18,8.6736e-19,-0.006264,0.15866,-0.04428,2.5062e-05,1e+05,20.002,34.924,12.276
-1.7347e-18,-6.0715e-18,-1.5179e-18,-0.0071988,0.16036,-0.043251,2.2676e-05,1e+05,20.002,35.2,12.276
0,7.3184e-19,8.6736e-19,-0.0028198,-0.051506,0.010761,4.0363e-05,1e+05,20.002,33.6,12.8
0,-5.421e-20,0,-0.0046198,-0.0054143,-0.0031447,3.5535e-05,1e+05,20.002,33.876,12.8
0,-1.5179e-18,0,-0.008831,0.098514,-0.028397,2.7894e-05,1e+05,20.002,34.4,12.8
0,2.8189e-18,2.1684e-18,-0.011271,0.16159,-0.043744,2.2706e-05,1e+05,20.002,34.924,12.8
0,0,4.3368e-19,-0.011478,0.16644,-0.046529,2.0826e-05,1e+05,20.002,35.2,12.8
-1.7347e-18,-1.5009e-18,-4.3368e-19,-0.0055986,-0.060565,0.014512,3.7807e-05,1e+05,20.002,33.6,13.324
0,0,0,-0.008326,-0.0203,0.0064284,3.2801e-05,1e+05,20.002,33.876,13.324
0,0,0,-0.013912,0.084201,-0.017767,2.511e-05,1e+05,20.002,34.4,13.324
0,0,-8.6736e-19,-0.015873,0.15571,-0.042003,2.0284e-05,1e+05,20.002,34.924,13.324
-1.7347e-18,-5.8547e-18,-8.6736e-19,-0.015103,0.1658,-0.050507,1.8758e-05,1e+05,20.002,35.2,13.324
0,-7.5216e-19,0,-0.0085717,-0.059872,0.013706,3.7601e-05,1e+05,20.002,33.6,13.6
-1.7347e-18,7.5894e-19,0,-0.0111,-0.023939,0.00889,3.2915e-05,1e+05,20.002,33.876,13.6
8.6736e-19,-2.8189e-18,0,-0.015988,0.075724,-0.013722,2.5495e-05,1e+05,20.002,34.4,13.6
0,0,0,-0.017219,0.14867,-0.041447,2.0535e-05,1e+05,20.002,34.924,13.6
-1.7347e-18,0,-1.7347e-18,-0.016162,0.16195,-0.052517,1.8905e-05,1e+05,20.001,35.2,13.6
1.7347e-18,7.4878e-19,0,-0.0084124,-0.060455,0.013945,3.6603e-05,1e+05,20.002,33.6,13.6
0,0,0,-0.010977,-0.024308,0.0088489,3.1834e-05,1e+05,20.002,33.876,13.6
0,0,0,-0.016008,0.075782,-0.014261,2.4209e-05,1e+05,20.002,34.4,13.6
0,6.0715e-18,-8.6736e-19,-0.017378,0.14894,-0.041865,1.9483e-05,1e+05,20.002,34.924,13.6
1.7347e-18,3.0358e-18,0,-0.016352,0.16214,-0.052586,1.7947e-05,1e+05,20.001,35.2,13.6
0,-7.5216e-19,0,-0.012082,-0.056071,0.011269,3.6165e-05,1e+05,20.002,33.6,13.876
1.7347e-18,-3.2526e-19,0,-0.013951,-0.024879,0.0090849,3.1792e-05,1e+05,20.002,33.876,13.876
-2.1684e-19,1.5179e-18,0,-0.017461,0.066965,-0.011972,2.4423e-05,1e+05,20.002,34.4,13.876
0,3.0358e-18,0,-0.017978,0.1394,-0.041543,1.9511e-05,1e+05,20.001,34.924,13.876
0,0,0,-0.016885,0.156,-0.054061,1.7792e-05,1e+05,20.001,35.2,13.876
-1.7347e-18,0,0,-0.016952,-0.044763,0.0052178,3.3924e-05,1e+05,20.002,33.6,14.4
0,0,0,-0.017158,-0.022368,0.0059136,2.9828e-05,1e+05,20.002,33.876,14.4
0,-1.5179e-18,0,-0.018167,0.051022,-0.013559,2.2819e-05,1e+05,20.001,34.4,14.4
0,1.5179e-18,8.6736e-19,-0.01844,0.12065,-0.042952,1.795e-05,1e+05,20.001,34.924,14.4
1.7347e-18,-2.8189e-18,-8.6736e-19,-0.017931,0.14375,-0.054767,1.6194e-05,1e+05,20.001,35.2,14.4
0,6.5052e-19,0,-0.01944,-0.028748,0.0010968,3.1186e-05,1e+05,20.002,33.6,14.924
1.7347e-18,-2.1684e-19,2.1684e-19,-0.018879,-0.016259,0.0054507,2.7793e-05,1e+05,20.001,33.876,14.924
0,-7.5894e-19,0,-0.018574,0.035139,-0.011215,2.168e-05,1e+05,20.001,34.4,14.924
-4.3368e-19,0,0,-0.018665,0.10249,-0.040805,1.7205e-05,1e+05,20.001,34.924,14.924
0,0,8.6736e-19,-0.018481,0.13323,-0.052289,1.5464e-05,1e+05,20.001,35.2,14.924
0,2.1684e-19,0,-0.020312,-0.017508,-0.00011149,2.9651e-05,1e+05,20.001,33.6,15.2
0,1.0842e-19,0,-0.019669,-0.010871,0.0069565,2.6271e-05,1e+05,20.001,33.876,15.2
0,0,0,-0.018846,0.027109,-0.0065628,2.0332e-05,1e+05,20.001,34.4,15.2
0,1.301e-18,-1.7347e-18,-0.018491,0.092492,-0.036567,1.6155e-05,1e+05,20.001,34.924,15.2
8.6736e-19,-1.301e-18,0,-0.018246,0.12752,-0.048942,1.4514e-05,1e+05,20.001,35.2,15.2
-3.4694e-18,-6.5052e-19,0,-0.011308,-0.063672,0.015136,7.9633e-05,1e+05,20.003,32,12
-3.4694e-18,-1.5179e-18,0,-0.0080855,-0.084911,0.020132,7.1689e-05,1e+05,20.003,32.276,12
0,-1.5179e-18,8.6736e-19,-0.0050046,-0.099311,0.02141,5.9792e-05,1e+05,20.003,32.8,12
-1.7347e-18,7.5894e-19,0,-0.0051495,-0.061549,0.0055482,4.9276e-05,1e+05,20.003,33.324,12
0,-3.7947e-19,8.6736e-19,-0.0054237,-0.02237,-0.0076779,4.4896e-05,1e+05,20.003,33.6,12
-1.7347e-18,-7.5894e-19,-4.3368e-19,-0.012668,-0.055748,0.011408,7.9745e-05,1e+05,20.003,32,12.276
3.4694e-18,-1.5179e-18,0,-0.0094837,-0.076231,0.019112,7.135e-05,1e+05,20.003,32.276,12.276
0,-1.5179e-18,0,-0.0053081,-0.099279,0.026867,5.8005e-05,1e+05,20.003,32.8,12.276
0,1.5179e-18,0,-0.0041399,-0.070783,0.01398,4.6956e-05,1e+05,20.003,33.324,12.276
1.7347e-18,-7.3184e-19,-4.3368e-19,-0.0042504,-0.033046,8.0121e-05,4.2054e-05,1e+05,20.002,33.6,12.276
-1.7347e-18,-7.5894e-19,0,-0.013612,-0.036978,0.0061609,7.0036e-05,1e+05,20.003,32,12.8
0,0,2.1684e-19,-0.010137,-0.053587,0.013882,6.4789e-05,1e+05,20.003,32.276,12.8
0,0,0,-0.0040939,-0.090779,0.025988,5.508e-05,1e+05,20.003,32.8,12.8
0,0,2.1684e-19,-0.0019618,-0.083621,0.020979,4.5447e-05,1e+05,20.002,33.324,12.8
1.7347e-18,-7.3184e-19,0,-0.0027772,-0.052516,0.010543,4.0263e-05,1e+05,20.002,33.6,12.8
1.7347e-18,-2.1684e-19,-2.1684e-19,-0.012916,-0.02142,0.0041107,6.9162e-05,1e+05,20.003,32,13.324
0,8.6736e-19,0,-0.0097725,-0.033621,0.0076968,6.3076e-05,1e+05,20.003,32.276,13.324
0,-1.5179e-18,5.421e-19,-0.0043701,-0.076228,0.016639,5.2491e-05,1e+05,20.002,32.8,13.324
0,0,-2.1684e-19,-0.0036399,-0.084794,0.018881,4.2996e-05,1e+05,20.002,33.324,13.324
-1.7347e-18,-7.4878e-19,0,-0.0054804,-0.062177,0.014852,3.7382e-05,1e+05,20.002,33.6,13.324
1.7347e-18,0,0,-0.012759,-0.015649,0.0038284,5.7597e-05,1e+05,20.003,32,13.6
-1.7347e-18,0,-5.421e-20,-0.010231,-0.026193,0.0048792,5.5521e-05,1e+05,20.002,32.276,13.6
0,-6.5052e-19,-2.1684e-19,-0.0061581,-0.067826,0.010758,4.9128e-05,1e+05,20.002,32.8,13.6
3.4694e-18,3.0358e-18,-2.1684e-19,-0.0064217,-0.080347,0.015332,4.198e-05,1e+05,20.002,33.324,13.6
-1.7347e-18,7.5216e-19,0,-0.0083997,-0.061734,0.014356,3.7051e-05,1e+05,20.002,33.6,13.6
1.7347e-18,2.1684e-19,-1.0842e-19,-0.02025,-0.016863,-0.0012288,2.9991e-05,1e+05,20.001,33.6,15.2
0,2.1684e-19,0,-0.019548,-0.010212,0.0057812,2.6433e-05,1e+05,20.001,33.876,15.2
0,7.5894e-19,0,-0.018645,0.027396,-0.0070987,2.0661e-05,1e+05,20.001,34.4,15.2
2.1684e-19,1.5179e-18,0,-0.018335,0.092237,-0.035974,1.6478e-05,1e+05,20.001,34.924,15.2
0,-3.0358e-18,-8.6736e-19,-0.018159,0.12714,-0.047964,1.4912e-05,1e+05,20.001,35.2,15.2
0,0,0,-0.021393,-0.0035342,-0.0015399,2.8606e-05,1e+05,20.001,33.6,15.476
0,0,-2.1684e-19,-0.020662,-0.002946,0.0083177,2.5463e-05,1e+05,20.001,33.876,15.476
0,-5.421e-19,8.6736e-19,-0.019036,0.020395,-0.00024074,2.0188e-05,1e+05,20.001,34.4,15.476
2.1684e-19,0,0,-0.017861,0.082258,-0.029376,1.6203e-05,1e+05,20.001,34.924,15.476
8.6736e-19,0,-1.7347e-18,-0.017441,0.1212,-0.043007,1.4651e-05,1e+05,20.001,35.2,15.476
0,-3.2526e-19,0,-0.02341,0.028822,-0.0057979,2.6163e-05,1e+05,20.001,33.6,16
1.7347e-18,0,1.0842e-19,-0.021715,0.020795,0.0058676,2.3647e-05,1e+05,20.001,33.876,16
0,0,0,-0.017664,0.016586,0.0091906,1.9228e-05,1e+05,20.001,34.4,16
-2.1684e-19,-8.6736e-19,0,-0.015119,0.064133,-0.0092245,1.5632e-05,1e+05,20.001,34.924,16
0,0,0,-0.014713,0.10622,-0.021888,1.403e-05,1e+05,20.001,35.2,16
0,-7.5894e-19,0,-0.024354,0.056439,-0.00027747,2.5075e-05,1e+05,20.001,33.6,16.524
0,1.5179e-18,1.0842e-19,-0.021301,0.046785,0.0053089,2.2922e-05,1e+05,20.001,33.876,16.524
0,0,0,-0.015071,0.027275,0.012502,1.9071e-05,1e+05,20.001,34.4,16.524
0,-8.6736e-19,0,-0.012113,0.057757,0.0089127,1.554e-05,1e+05,20.001,34.924,16.524
0,0,-4.3368e-19,-0.012002,0.095399,0.0022656,1.3826e-05,1e+05,20.001,35.2,16.524
-4.3368e-19,1.5179e-18,0,-0.023988,0.065156,0.0097366,2.4979e-05,1e+05,20.001,33.6,16.8
-4.3368e-19,6.5052e-19,2.1684e-19,-0.02055,0.056832,0.0098335,2.2835e-05,1e+05,20.001,33.876,16.8
-8.6736e-19,-1.5043e-18,4.3368e-19,-0.013676,0.036309,0.013784,1.9138e-05,1e+05,20.001,34.4,16.8
0,1.5179e-18,0,-0.010618,0.060204,0.015004,1.5596e-05,1e+05,20.001,34.924,16.8
0,-1.301e-18,4.3368e-19,-0.010565,0.093427,0.011777,1.3798e-05,1e+05,20.001,35.2,16.8
-1.7347e-18,2.1684e-19,-5.421e-20,-0.012818,-0.015597,0.003274,7.3722e-05,1e+05,20.003,32,13.6
1.7347e-18,2.1684e-19,-5.421e-20,-0.010222,-0.026392,0.0045869,6.3597e-05,1e+05,20.002,32.276,13.6
3.4694e-18,0,0,-0.0060472,-0.068334,0.011,5.1537e-05,1e+05,20.002,32.8,13.6
-3.4694e-18,-1.5179e-18,3.2526e-19,-0.0062551,-0.080966,0.015756,4.1749e-05,1e+05,20.002,33.324,13.6
1.7347e-18,-7.4878e-19,-4.3368e-19,-0.0082394,-0.062296,0.014575,3.6786e-05,1e+05,20.002,33.6,13.6
0,0,-5.421e-20,-0.013193,-0.011166,0.0037581,5.9836e-05,1e+05,20.002,32,13.876
0,-2.1684e-19,0,-0.011506,-0.021078,0.0024178,5.4757e-05,1e+05,20.002,32.276,13.876
0,8.6736e-19,0,-0.0091042,-0.059728,0.0052883,4.8091e-05,1e+05,20.002,32.8,13.876
0,1.5179e-18,1.0842e-19,-0.010122,-0.073246,0.011069,4.0451e-05,1e+05,20.002,33.324,13.876
0,-7.5216e-19,0,-0.011849,-0.058066,0.012271,3.6489e-05,1e+05,20.002,33.6,13.876
0,-4.3368e-19,-2.7105e-20,-0.015769,-0.0068156,-0.00018557,5.9481e-05,1e+05,20.002,32,14.4
0,4.3368e-19,-1.0842e-19,-0.015349,-0.016449,-0.0044346,5.3524e-05,1e+05,20.002,32.276,14.4
0,-4.3368e-19,0,-0.015165,-0.046404,-0.0044505,4.5551e-05,1e+05,20.002,32.8,14.4
0,1.5179e-18,-5.421e-20,-0.01612,-0.057269,0.0032857,3.7854e-05,1e+05,20.002,33.324,14.4
0,-1.4095e-18,2.1684e-19,-0.016649,-0.046463,0.006539,3.4219e-05,1e+05,20.002,33.6,14.4
1.7347e-18,-4.3368e-19,9.4868e-20,-0.01755,-0.0074963,-0.0079228,5.4988e-05,1e+05,20.002,32,14.924
0,0,3.7947e-19,-0.017493,-0.016604,-0.015909,4.8965e-05,1e+05,20.002,32.276,14.924
-1.7347e-18,4.3368e-19,2.1684e-19,-0.018377,-0.03256,-0.01781,4.1761e-05,1e+05,20.002,32.8,14.924
0,4.3368e-19,1.3553e-19,-0.019263,-0.036696,-0.0045593,3.4492e-05,1e+05,20.002,33.324,14.924
0,-4.3368e-19,0,-0.019175,-0.029931,0.0024008,3.1921e-05,1e+05,20.002,33.6,14.924
0,0,-1.8974e-19,-0.017476,-0.011569,-0.011316,6.4876e-05,1e+05,20.002,32,15.2
